num;length;end;level;newend;withpadding;sec
1;90;90;LIMBO;495;505;50,5
2;27;117;LIMBO;522;532;53,2
3;66;183;LIMBO;588;598;59,8
4;22;205;LIMBO;610;620;62
5;40;245;LIMBO;650;660;66
6;34;279;LIMBO;684;694;69,4
7;35;314;LIMBO;719;729;72,9
8;21;335;LIMBO;740;750;75
9;48;383;LIMBO;788;798;79,8
10;19;402;LIMBO;807;817;81,7
11;25;427;LIMBO;832;842;84,2
12;24;451;LIMBO;856;866;86,6
13;15;466;LIMBO;871;881;88,1
14;56;522;LIMBO;927;937;93,7
15;110;632;LIMBO;1037;1047;104,7
16;43;675;LIMBO;1080;1090;109
17;31;706;LIMBO;1111;1121;112,1
18;56;762;LIMBO;1167;1177;117,7
19;51;813;LIMBO;1218;1228;122,8
20;73;886;LIMBO;1291;1301;130,1
21;45;931;LIMBO;1336;1346;134,6
22;32;963;LIMBO;1368;1378;137,8
23;66;1029;LIMBO;1434;1444;144,4
24;91;1120;LIMBO;1525;1535;153,5
25;37;1157;LIMBO;1562;1572;157,2
26;70;1227;LIMBO;1632;1642;164,2
27;56;1283;LIMBO;1688;1698;169,8
28;16;1299;DL2;1704;1714;171,4
29;51;1350;DL2;1755;1765;176,5
30;10;1360;DL2;1765;1775;177,5
31;23;1383;DL2;1788;1798;179,8
32;15;1398;DL2;1803;1813;181,3
33;8;1406;DL2;1811;1821;182,1
34;70;1476;DL2;1881;1891;189,1
35;13;1489;DL2;1894;1904;190,4
36;48;1537;DL2;1942;1952;195,2
37;49;1586;DL2;1991;2001;200,1
38;39;1625;DL2;2030;2040;204
39;64;1689;DL2;2094;2104;210,4
40;14;1703;DL2;2108;2118;211,8
41;125;1828;DL2;2233;2243;224,3
42;48;1876;DL2;2281;2291;229,1
43;36;1912;DL2;2317;2327;232,7
44;55;1967;DL2;2372;2382;238,2
45;28;1995;DL2;2400;2410;241
46;33;2028;DL2;2433;2443;244,3
47;35;2063;DL2;2468;2478;247,8
48;23;2086;DL2;2491;2501;250,1
49;30;2116;DL2;2521;2531;253,1
50;22;2138;DL2;2543;2553;255,3
51;21;2159;DL2;2564;2574;257,4
52;25;2184;DL2;2589;2599;259,9
53;17;2201;DL2;2606;2616;261,6
54;11;2212;DL2;2617;2627;262,7
55;42;2254;DL2;2659;2669;266,9
56;26;2280;DL1;2685;2695;269,5
57;36;2316;DL1;2721;2731;273,1
58;40;2356;DL1;2761;2771;277,1
59;48;2404;DL1;2809;2819;281,9
60;29;2433;DL1;2838;2848;284,8
61;36;2469;DL1;2874;2884;288,4
62;18;2487;DL1;2892;2902;290,2
63;86;2573;DL1;2978;2988;298,8
64;29;2602;DL1;3007;3017;301,7
65;15;2617;DL1;3022;3032;303,2
66;40;2657;DL1;3062;3072;307,2
67;76;2733;DL2;3138;3148;314,8
68;20;2753;DL2;3158;3168;316,8
69;28;2781;DL2;3186;3196;319,6
70;39;2820;DL2;3225;3235;323,5
71;22;2842;DL2;3247;3257;325,7
72;25;2867;DL2;3272;3282;328,2
73;21;2888;DL2;3293;3303;330,3
74;36;2924;DL2;3329;3339;333,9
75;56;2980;DL2;3385;3395;339,5
76;131;3111;DL2;3516;3526;352,6
77;11;3122;DL2;3527;3537;353,7
78;38;3160;DL2;3565;3575;357,5
79;39;3199;DL2;3604;3614;361,4
80;25;3224;DL2;3629;3639;363,9
81;27;3251;DL2;3656;3666;366,6
82;22;3273;DL2;3678;3688;368,8
83;22;3295;DL2;3700;3710;371
84;22;3317;DL2;3722;3732;373,2
85;14;3331;DL2;3736;3746;374,6
86;29;3360;DL2;3765;3775;377,5
87;18;3378;DL2;3783;3793;379,3
88;13;3391;DL2;3796;3806;380,6
89;15;3406;DL2;3811;3821;382,1
90;18;3424;DL2;3829;3839;383,9
91;18;3442;DL2;3847;3857;385,7
92;30;3472;DL2;3877;3887;388,7
93;30;3502;DL2;3907;3917;391,7
94;27;3529;DL2;3934;3944;394,4
95;15;3544;DL2;3949;3959;395,9
96;11;3555;DL2;3960;3970;397
97;8;3563;DL2;3968;3978;397,8
98;10;3573;DL2;3978;3988;398,8
99;13;3586;DL2;3991;4001;400,1
100;11;3597;DL2;4002;4012;401,2
101;16;3613;DL2;4018;4028;402,8
102;23;3636;DL2;4041;4051;405,1
103;23;3659;DL2;4064;4074;407,4
104;28;3687;DL2;4092;4102;410,2
105;16;3703;DL2;4108;4118;411,8
106;9;3712;DL2;4117;4127;412,7
107;10;3722;DL2;4127;4137;413,7
108;55;3777;DL2;4182;4192;419,2
109;29;3806;DL2;4211;4221;422,1
110;16;3822;DL2;4227;4237;423,7
111;18;3840;DL2;4245;4255;425,5
112;14;3854;DL2;4259;4269;426,9
113;52;3906;DL2;4311;4321;432,1
114;29;3935;DL2;4340;4350;435
115;12;3947;DL2;4352;4362;436,2
116;14;3961;DL2;4366;4376;437,6
117;12;3973;DL2;4378;4388;438,8
118;99;4072;DL2;4477;4487;448,7
119;103;4175;DL2;4580;4590;459
120;17;4192;DL2;4597;4607;460,7
121;31;4223;DL2;4628;4638;463,8
122;23;4246;DL2;4651;4661;466,1
123;106;4352;DL2;4757;4767;476,7
124;24;4376;DL2;4781;4791;479,1
125;18;4394;DL2;4799;4809;480,9
126;22;4416;DL2;4821;4831;483,1
127;45;4461;DL2;4866;4876;487,6
128;13;4474;DL2;4879;4889;488,9
129;26;4500;DL2;4905;4915;491,5
130;23;4523;DL2;4928;4938;493,8
131;16;4539;DL2;4944;4954;495,4
132;35;4574;DL2;4979;4989;498,9
133;42;4616;DL2;5021;5031;503,1
134;28;4644;DL2;5049;5059;505,9
135;38;4682;DL2;5087;5097;509,7
136;54;4736;DL2;5141;5151;515,1
137;20;4756;DL2;5161;5171;517,1
138;20;4776;DL2;5181;5191;519,1
139;25;4801;DL2;5206;5216;521,6
140;15;4816;DL2;5221;5231;523,1
141;44;4860;DL2;5265;5275;527,5
142;77;4937;DL2;5342;5352;535,2
143;16;4953;DL2;5358;5368;536,8
144;11;4964;DL2;5369;5379;537,9
145;11;4975;DL2;5380;5390;539
146;38;5013;DL2;5418;5428;542,8
147;19;5032;DL2;5437;5447;544,7
148;24;5056;DL2;5461;5471;547,1
149;8;5064;DL2;5469;5479;547,9
150;9;5073;DL2;5478;5488;548,8
151;8;5081;DL2;5486;5496;549,6
152;8;5089;DL2;5494;5504;550,4
153;9;5098;DL1;5503;5513;551,3
154;7;5105;DL2;5510;5520;552
155;8;5113;DL2;5518;5528;552,8
156;21;5134;DL2;5539;5549;554,9
157;13;5147;DL1;5552;5562;556,2
158;10;5157;DL1;5562;5572;557,2
159;16;5173;DL1;5578;5588;558,8
160;53;5226;DL1;5631;5641;564,1
161;9;5235;DL2;5640;5650;565
162;13;5248;DL2;5653;5663;566,3
163;15;5263;DL2;5668;5678;567,8
164;6;5269;DL2;5674;5684;568,4
165;10;5279;DL2;5684;5694;569,4
166;13;5292;DL2;5697;5707;570,7
167;32;5324;DL2;5729;5739;573,9
168;18;5342;DL2;5747;5757;575,7
169;70;5412;DL2;5817;5827;582,7
170;15;5427;DL2;5832;5842;584,2
171;8;5435;DL2;5840;5850;585
172;11;5446;DL2;5851;5861;586,1
173;11;5457;DL2;5862;5872;587,2
174;27;5484;DL2;5889;5899;589,9
175;10;5494;DL2;5899;5909;590,9
176;42;5536;DL2;5941;5951;595,1
177;25;5561;DL2;5966;5976;597,6
178;13;5574;DL2;5979;5989;598,9
179;15;5589;DL2;5994;6004;600,4
180;10;5599;DL2;6004;6014;601,4
181;22;5621;DL2;6026;6036;603,6
182;10;5631;DL2;6036;6046;604,6
183;8;5639;DL2;6044;6054;605,4
184;13;5652;DL2;6057;6067;606,7
185;33;5685;DL2;6090;6100;610
186;11;5696;DL2;6101;6111;611,1
187;10;5706;DL2;6111;6121;612,1
188;13;5719;DL2;6124;6134;613,4
189;10;5729;DL2;6134;6144;614,4
190;9;5738;DL2;6143;6153;615,3
191;10;5748;DL2;6153;6163;616,3
192;18;5766;DL2;6171;6181;618,1
193;11;5777;DL1;6182;6192;619,2
194;22;5799;DL1;6204;6214;621,4
195;15;5814;DL1;6219;6229;622,9
196;24;5838;DL1;6243;6253;625,3
197;29;5867;DL1;6272;6282;628,2
198;10;5877;DL1;6282;6292;629,2
199;13;5890;DL2;6295;6305;630,5
200;26;5916;DL2;6321;6331;633,1
201;16;5932;DL2;6337;6347;634,7
202;9;5941;DL2;6346;6356;635,6
203;16;5957;DL2;6362;6372;637,2
204;13;5970;DL1;6375;6385;638,5
205;13;5983;DL2;6388;6398;639,8
206;18;6001;DL2;6406;6416;641,6
207;16;6017;DL2;6422;6432;643,2
208;6;6023;DL2;6428;6438;643,8
209;10;6033;DL1;6438;6448;644,8
210;21;6054;DL1;6459;6469;646,9
211;9;6063;DL1;6468;6478;647,8
212;33;6096;DL2;6501;6511;651,1
213;12;6108;DL2;6513;6523;652,3
214;9;6117;DL2;6522;6532;653,2
215;12;6129;DL1;6534;6544;654,4
216;20;6149;DL1;6554;6564;656,4
217;18;6167;DL1;6572;6582;658,2
218;10;6177;DL1;6582;6592;659,2
219;41;6218;DL1;6623;6633;663,3
220;17;6235;DL2;6640;6650;665
221;17;6252;DL2;6657;6667;666,7
222;30;6282;DL1;6687;6697;669,7
223;26;6308;DL2;6713;6723;672,3
224;9;6317;DL2;6722;6732;673,2
225;13;6330;DL2;6735;6745;674,5
226;48;6378;DL1;6783;6793;679,3
227;18;6396;DL2;6801;6811;681,1
228;28;6424;DL2;6829;6839;683,9
229;60;6484;DL1;6889;6899;689,9
230;19;6503;DL1;6908;6918;691,8
231;33;6536;DL1;6941;6951;695,1
232;14;6550;DL1;6955;6965;696,5
233;69;6619;DL1;7024;7034;703,4
234;16;6635;LIMBO;7040;7050;705
235;20;6655;DL1;7060;7070;707
236;33;6688;DL1;7093;7103;710,3
237;32;6720;DL1;7125;7135;713,5
238;64;6784;DL1;7189;7199;719,9
239;16;6800;DL1;7205;7215;721,5
240;12;6812;DL1;7217;7227;722,7
241;17;6829;DL1;7234;7244;724,4
242;15;6844;DL1;7249;7259;725,9
243;30;6874;DL1;7279;7289;728,9
244;28;6902;DL1;7307;7317;731,7
245;33;6935;DL1;7340;7350;735
246;20;6955;DL1;7360;7370;737
247;12;6967;DL1;7372;7382;738,2
248;20;6987;DL1;7392;7402;740,2
249;20;7007;DL1;7412;7422;742,2
250;29;7036;DL1;7441;7451;745,1
251;15;7051;DL1;7456;7466;746,6
252;12;7063;DL1;7468;7478;747,8
253;22;7085;DL1;7490;7500;750
254;26;7111;DL1;7516;7526;752,6
255;11;7122;DL1;7527;7537;753,7
256;16;7138;REAL;7543;7553;755,3
257;20;7158;REAL;7563;7573;757,3
258;20;7178;REAL;7583;7593;759,3
259;23;7201;REAL;7606;7616;761,6
260;22;7223;REAL;7628;7638;763,8
261;17;7240;REAL;7645;7655;765,5
262;37;7277;REAL;7682;7692;769,2
263;14;7291;REAL;7696;7706;770,6
264;11;7302;REAL;7707;7717;771,7
265;29;7331;REAL;7736;7746;774,6
266;20;7351;REAL;7756;7766;776,6
267;16;7367;REAL;7772;7782;778,2
268;52;7419;REAL;7824;7834;783,4
269;23;7442;DL1;7847;7857;785,7
270;28;7470;DL1;7875;7885;788,5
271;29;7499;DL1;7904;7914;791,4
272;21;7520;DL1;7925;7935;793,5
273;13;7533;DL1;7938;7948;794,8
274;38;7571;DL1;7976;7986;798,6
275;14;7585;DL1;7990;8000;800
276;12;7597;DL1;8002;8012;801,2
277;12;7609;DL1;8014;8024;802,4
278;25;7634;DL1;8039;8049;804,9
279;13;7647;DL1;8052;8062;806,2
280;21;7668;DL1;8073;8083;808,3
281;19;7687;DL1;8092;8102;810,2
282;33;7720;DL1;8125;8135;813,5
283;28;7748;DL1;8153;8163;816,3
284;26;7774;DL1;8179;8189;818,9
285;20;7794;DL1;8199;8209;820,9
286;98;7892;DL1;8297;8307;830,7
287;25;7917;DL1;8322;8332;833,2
288;12;7929;DL1;8334;8344;834,4
289;61;7990;DL1;8395;8405;840,5
290;23;8013;DL1;8418;8428;842,8
291;18;8031;DL1;8436;8446;844,6
292;24;8055;DL1;8460;8470;847
293;23;8078;REAL;8483;8493;849,3
294;21;8099;REAL;8504;8514;851,4
295;21;8120;DL1;8525;8535;853,5
296;21;8141;REAL;8546;8556;855,6
297;44;8185;REAL;8590;8600;860
298;25;8210;DL1;8615;8625;862,5
299;26;8236;DL1;8641;8651;865,1
300;12;8248;DL1;8653;8663;866,3
301;62;8310;DL1;8715;8725;872,5
302;14;8324;DL1;8729;8739;873,9
303;42;8366;DL1;8771;8781;878,1
304;22;8388;REAL;8793;8803;880,3
305;25;8413;DL1;8818;8828;882,8
306;11;8424;DL1;8829;8839;883,9
307;12;8436;REAL;8841;8851;885,1
308;14;8450;REAL;8855;8865;886,5
309;12;8462;REAL;8867;8877;887,7
310;11;8473;REAL;8878;8888;888,8
311;14;8487;REAL;8892;8902;890,2
312;18;8505;REAL;8910;8920;892
313;17;8522;REAL;8927;8937;893,7
314;26;8548;REAL;8953;8963;896,3
315;17;8565;REAL;8970;8980;898
316;16;8581;REAL;8986;8996;899,6
317;13;8594;REAL;8999;9009;900,9
318;11;8605;REAL;9010;9020;902
319;74;8679;REAL;9084;9094;909,4
320;11;8690;REAL;9095;9105;910,5
321;33;8723;REAL;9128;9138;913,8
322;9;8732;REAL;9137;9147;914,7
323;9;8741;REAL;9146;9156;915,6
324;74;8815;REAL;9220;9230;923
325;58;8873;REAL;9278;9288;928,8
326;21;8894;REAL;9299;9309;930,9
327;27;8921;REAL;9326;9336;933,6
328;17;8938;REAL;9343;9353;935,3
329;51;8989;REAL;9394;9404;940,4
330;82;9071;REAL;9476;9486;948,6
331;147;9218;REAL;9623;9633;963,3
332;39;9257;REAL;9662;9672;967,2
333;33;9290;REAL;9695;9705;970,5
334;33;9323;REAL;9728;9738;973,8
335;144;9467;REAL;9872;9882;988,2
336;18;9485;COBB;9890;9900;990
337;106;9591;REAL;9996;10006;1000,6
338;19;9610;COBB;10015;10025;1002,5
339;187;9797;REAL;10202;10212;1021,2
340;26;9823;COBB;10228;10238;1023,8
341;152;9975;REAL;10380;10390;1039
342;19;9994;COBB;10399;10409;1040,9
343;215;10209;REAL;10614;10624;1062,4
344;47;10256;REAL;10661;10671;1067,1
345;26;10282;REAL;10687;10697;1069,7
346;85;10367;REAL;10772;10782;1078,2
347;12;10379;REAL;10784;10794;1079,4
348;37;10416;REAL;10821;10831;1083,1
349;8;10424;REAL;10829;10839;1083,9
350;36;10460;REAL;10865;10875;1087,5
351;18;10478;REAL;10883;10893;1089,3
352;29;10507;REAL;10912;10922;1092,2
353;16;10523;REAL;10928;10938;1093,8
354;58;10581;REAL;10986;10996;1099,6
355;27;10608;REAL;11013;11023;1102,3
356;101;10709;REAL;11114;11124;1112,4
357;21;10730;REAL;11135;11145;1114,5
358;8;10738;REAL;11143;11153;1115,3
359;44;10782;REAL;11187;11197;1119,7
360;13;10795;REAL;11200;11210;1121
361;12;10807;REAL;11212;11222;1122,2
362;20;10827;REAL;11232;11242;1124,2
363;19;10846;REAL;11251;11261;1126,1
364;19;10865;REAL;11270;11280;1128
365;31;10896;REAL;11301;11311;1131,1
366;61;10957;REAL;11362;11372;1137,2
367;19;10976;REAL;11381;11391;1139,1
368;14;10990;REAL;11395;11405;1140,5
369;43;11033;REAL;11438;11448;1144,8
370;13;11046;REAL;11451;11461;1146,1
371;32;11078;REAL;11483;11493;1149,3
372;15;11093;REAL;11498;11508;1150,8
373;8;11101;REAL;11506;11516;1151,6
374;131;11232;REAL;11637;11647;1164,7
375;18;11250;REAL;11655;11665;1166,5
376;17;11267;REAL;11672;11682;1168,2
377;11;11278;REAL;11683;11693;1169,3
378;15;11293;REAL;11698;11708;1170,8
379;9;11302;REAL;11707;11717;1171,7
380;13;11315;REAL;11720;11730;1173
381;43;11358;REAL;11763;11773;1177,3
382;47;11405;REAL;11810;11820;1182
383;16;11421;REAL;11826;11836;1183,6
384;27;11448;REAL;11853;11863;1186,3
385;15;11463;REAL;11868;11878;1187,8
386;15;11478;REAL;11883;11893;1189,3
387;34;11512;REAL;11917;11927;1192,7
388;9;11521;REAL;11926;11936;1193,6
389;32;11553;REAL;11958;11968;1196,8
390;51;11604;REAL;12009;12019;1201,9
391;22;11626;REAL;12031;12041;1204,1
392;19;11645;REAL;12050;12060;1206
393;48;11693;REAL;12098;12108;1210,8
394;18;11711;REAL;12116;12126;1212,6
395;13;11724;REAL;12129;12139;1213,9
396;51;11775;REAL;12180;12190;1219
397;11;11786;REAL;12191;12201;1220,1
398;85;11871;REAL;12276;12286;1228,6
399;35;11906;REAL;12311;12321;1232,1
400;17;11923;REAL;12328;12338;1233,8
401;70;11993;REAL;12398;12408;1240,8
402;15;12008;REAL;12413;12423;1242,3
403;36;12044;REAL;12449;12459;1245,9
404;123;12167;REAL;12572;12582;1258,2
405;125;12292;REAL;12697;12707;1270,7
406;132;12424;REAL;12829;12839;1283,9
407;54;12478;REAL;12883;12893;1289,3
408;47;12525;REAL;12930;12940;1294
409;19;12544;REAL;12949;12959;1295,9
410;43;12587;REAL;12992;13002;1300,2
411;39;12626;REAL;13031;13041;1304,1
412;132;12758;REAL;13163;13173;1317,3
413;20;12778;REAL;13183;13193;1319,3
414;26;12804;REAL;13209;13219;1321,9
415;16;12820;REAL;13225;13235;1323,5
416;64;12884;REAL;13289;13299;1329,9
417;53;12937;REAL;13342;13352;1335,2
418;43;12980;REAL;13385;13395;1339,5
419;34;13014;REAL;13419;13429;1342,9
420;21;13035;REAL;13440;13450;1345
421;37;13072;REAL;13477;13487;1348,7
422;14;13086;REAL;13491;13501;1350,1
423;54;13140;REAL;13545;13555;1355,5
424;44;13184;REAL;13589;13599;1359,9
425;38;13222;REAL;13627;13637;1363,7
426;23;13245;REAL;13650;13660;1366
427;82;13327;REAL;13732;13742;1374,2
428;26;13353;REAL;13758;13768;1376,8
429;28;13381;REAL;13786;13796;1379,6
430;31;13412;REAL;13817;13827;1382,7
431;70;13482;REAL;13887;13897;1389,7
432;64;13546;REAL;13951;13961;1396,1
433;48;13594;REAL;13999;14009;1400,9
434;23;13617;REAL;14022;14032;1403,2
435;50;13667;REAL;14072;14082;1408,2
436;16;13683;REAL;14088;14098;1409,8
437;13;13696;REAL;14101;14111;1411,1
438;40;13736;REAL;14141;14151;1415,1
439;20;13756;REAL;14161;14171;1417,1
440;28;13784;REAL;14189;14199;1419,9
441;83;13867;REAL;14272;14282;1428,2
442;72;13939;REAL;14344;14354;1435,4
443;44;13983;REAL;14388;14398;1439,8
444;24;14007;REAL;14412;14422;1442,2
445;42;14049;REAL;14454;14464;1446,4
446;123;14172;REAL;14577;14587;1458,7
447;31;14203;REAL;14608;14618;1461,8
448;41;14244;REAL;14649;14659;1465,9
449;33;14277;REAL;14682;14692;1469,2
450;42;14319;REAL;14724;14734;1473,4
451;60;14379;REAL;14784;14794;1479,4
452;74;14453;REAL;14858;14868;1486,8
453;127;14580;REAL;14985;14995;1499,5
454;18;14598;REAL;15003;15013;1501,3
455;14;14612;REAL;15017;15027;1502,7
456;28;14640;REAL;15045;15055;1505,5
457;23;14663;REAL;15068;15078;1507,8
458;15;14678;REAL;15083;15093;1509,3
459;23;14701;REAL;15106;15116;1511,6
460;20;14721;REAL;15126;15136;1513,6
461;11;14732;REAL;15137;15147;1514,7
462;48;14780;REAL;15185;15195;1519,5
463;25;14805;REAL;15210;15220;1522
464;28;14833;REAL;15238;15248;1524,8
465;26;14859;REAL;15264;15274;1527,4
466;17;14876;REAL;15281;15291;1529,1
467;19;14895;REAL;15300;15310;1531
468;24;14919;REAL;15324;15334;1533,4
469;8;14927;REAL;15332;15342;1534,2
470;10;14937;REAL;15342;15352;1535,2
471;22;14959;REAL;15364;15374;1537,4
472;11;14970;REAL;15375;15385;1538,5
473;12;14982;REAL;15387;15397;1539,7
474;12;14994;REAL;15399;15409;1540,9
475;15;15009;REAL;15414;15424;1542,4
476;14;15023;REAL;15428;15438;1543,8
477;17;15040;REAL;15445;15455;1545,5
478;16;15056;REAL;15461;15471;1547,1
479;20;15076;REAL;15481;15491;1549,1
480;86;15162;REAL;15567;15577;1557,7
481;80;15242;REAL;15647;15657;1565,7
482;26;15268;REAL;15673;15683;1568,3
483;17;15285;REAL;15690;15700;1570
484;13;15298;REAL;15703;15713;1571,3
485;19;15317;REAL;15722;15732;1573,2
486;23;15340;DL1;15745;15755;1575,5
487;38;15378;DL1;15783;15793;1579,3
488;34;15412;DL1;15817;15827;1582,7
489;61;15473;DL1;15878;15888;1588,8
490;91;15564;DL1;15969;15979;1597,9
491;23;15587;DL1;15992;16002;1600,2
492;44;15631;DL1;16036;16046;1604,6
493;14;15645;DL1;16050;16060;1606
494;11;15656;DL1;16061;16071;1607,1
495;32;15688;DL1;16093;16103;1610,3
496;47;15735;DL1;16140;16150;1615
497;35;15770;DL1;16175;16185;1618,5
498;53;15823;DL1;16228;16238;1623,8
499;70;15893;DL1;16298;16308;1630,8
500;46;15939;DL1;16344;16354;1635,4
501;19;15958;DL1;16363;16373;1637,3
502;37;15995;DL1;16400;16410;1641
503;23;16018;DL1;16423;16433;1643,3
504;32;16050;DL1;16455;16465;1646,5
505;30;16080;DL1;16485;16495;1649,5
506;18;16098;DL1;16503;16513;1651,3
507;19;16117;DL1;16522;16532;1653,2
508;32;16149;DL1;16554;16564;1656,4
509;27;16176;DL1;16581;16591;1659,1
510;45;16221;DL1;16626;16636;1663,6
511;22;16243;DL1;16648;16658;1665,8
512;10;16253;DL1;16658;16668;1666,8
513;13;16266;DL1;16671;16681;1668,1
514;16;16282;DL1;16687;16697;1669,7
515;8;16290;DL1;16695;16705;1670,5
516;40;16330;DL1;16735;16745;1674,5
517;29;16359;DL1;16764;16774;1677,4
518;12;16371;DL1;16776;16786;1678,6
519;50;16421;DL1;16826;16836;1683,6
520;16;16437;DL1;16842;16852;1685,2
521;17;16454;DL1;16859;16869;1686,9
522;10;16464;DL1;16869;16879;1687,9
523;12;16476;DL1;16881;16891;1689,1
524;36;16512;DL1;16917;16927;1692,7
525;22;16534;DL1;16939;16949;1694,9
526;21;16555;DL1;16960;16970;1697
527;23;16578;DL1;16983;16993;1699,3
528;21;16599;DL1;17004;17014;1701,4
529;36;16635;REAL;17040;17050;1705
530;22;16657;REAL;17062;17072;1707,2
531;24;16681;REAL;17086;17096;1709,6
532;149;16830;REAL;17235;17245;1724,5
533;50;16880;REAL;17285;17295;1729,5
534;61;16941;REAL;17346;17356;1735,6
535;20;16961;REAL;17366;17376;1737,6
536;22;16983;REAL;17388;17398;1739,8
537;25;17008;REAL;17413;17423;1742,3
538;9;17017;REAL;17422;17432;1743,2
539;9;17026;REAL;17431;17441;1744,1
540;36;17062;REAL;17467;17477;1747,7
541;64;17126;DL1;17531;17541;1754,1
542;40;17166;DL1;17571;17581;1758,1
543;238;17404;DL1;17809;17819;1781,9
544;47;17451;DL1;17856;17866;1786,6
545;22;17473;DL1;17878;17888;1788,8
546;55;17528;DL1;17933;17943;1794,3
547;53;17581;DL1;17986;17996;1799,6
548;37;17618;DL1;18023;18033;1803,3
549;42;17660;DL1;18065;18075;1807,5
550;33;17693;DL1;18098;18108;1810,8
551;119;17812;DL1;18217;18227;1822,7
552;30;17842;DL1;18247;18257;1825,7
553;74;17916;DL1;18321;18331;1833,1
554;28;17944;DL1;18349;18359;1835,9
555;23;17967;DL1;18372;18382;1838,2
556;25;17992;DL1;18397;18407;1840,7
557;27;18019;DL1;18424;18434;1843,4
558;25;18044;DL1;18449;18459;1845,9
559;22;18066;DL1;18471;18481;1848,1
560;40;18106;DL1;18511;18521;1852,1
561;75;18181;DL1;18586;18596;1859,6
562;41;18222;DL1;18627;18637;1863,7
563;37;18259;DL1;18664;18674;1867,4
564;36;18295;DL1;18700;18710;1871
565;124;18419;DL1;18824;18834;1883,4
566;55;18474;DL1;18879;18889;1888,9
567;18;18492;DL1;18897;18907;1890,7
568;35;18527;DL1;18932;18942;1894,2
569;65;18592;DL1;18997;19007;1900,7
570;21;18613;DL1;19018;19028;1902,8
571;96;18709;DL1;19114;19124;1912,4
572;67;18776;DL1;19181;19191;1919,1
573;178;18954;DL1;19359;19369;1936,9
574;43;18997;DL1;19402;19412;1941,2
575;40;19037;DL1;19442;19452;1945,2
576;39;19076;DL1;19481;19491;1949,1
577;17;19093;DL1;19498;19508;1950,8
578;33;19126;DL1;19531;19541;1954,1
579;18;19144;DL1;19549;19559;1955,9
580;33;19177;DL1;19582;19592;1959,2
581;22;19199;COBB;19604;19614;1961,4
582;15;19214;DL1;19619;19629;1962,9
583;20;19234;COBB;19639;19649;1964,9
584;62;19296;DL1;19701;19711;1971,1
585;25;19321;DL1;19726;19736;1973,6
586;37;19358;DL1;19763;19773;1977,3
587;20;19378;DL1;19783;19793;1979,3
588;43;19421;DL1;19826;19836;1983,6
589;91;19512;DL1;19917;19927;1992,7
590;34;19546;DL1;19951;19961;1996,1
591;37;19583;DL1;19988;19998;1999,8
592;21;19604;DL1;20009;20019;2001,9
593;9;19613;DL1;20018;20028;2002,8
594;9;19622;DL1;20027;20037;2003,7
595;16;19638;DL1;20043;20053;2005,3
596;12;19650;DL1;20055;20065;2006,5
597;8;19658;DL1;20063;20073;2007,3
598;8;19666;DL1;20071;20081;2008,1
599;9;19675;DL1;20080;20090;2009
600;136;19811;REAL;20216;20226;2022,6
601;11;19822;REAL;20227;20237;2023,7
602;34;19856;REAL;20261;20271;2027,1
603;16;19872;REAL;20277;20287;2028,7
604;97;19969;REAL;20374;20384;2038,4
605;25;19994;REAL;20399;20409;2040,9
606;21;20015;REAL;20420;20430;2043
607;17;20032;REAL;20437;20447;2044,7
608;15;20047;REAL;20452;20462;2046,2
609;15;20062;REAL;20467;20477;2047,7
610;31;20093;REAL;20498;20508;2050,8
611;17;20110;REAL;20515;20525;2052,5
612;7;20117;REAL;20522;20532;2053,2
613;35;20152;REAL;20557;20567;2056,7
614;27;20179;REAL;20584;20594;2059,4
615;40;20219;REAL;20624;20634;2063,4
616;42;20261;REAL;20666;20676;2067,6
617;15;20276;REAL;20681;20691;2069,1
618;63;20339;REAL;20744;20754;2075,4
619;48;20387;REAL;20792;20802;2080,2
620;24;20411;REAL;20816;20826;2082,6
621;24;20435;REAL;20840;20850;2085
622;17;20452;REAL;20857;20867;2086,7
623;63;20515;REAL;20920;20930;2093
624;19;20534;REAL;20939;20949;2094,9
625;38;20572;REAL;20977;20987;2098,7
626;19;20591;REAL;20996;21006;2100,6
627;16;20607;REAL;21012;21022;2102,2
628;40;20647;REAL;21052;21062;2106,2
629;38;20685;REAL;21090;21100;2110
630;64;20749;REAL;21154;21164;2116,4
631;13;20762;REAL;21167;21177;2117,7
632;16;20778;REAL;21183;21193;2119,3
633;11;20789;REAL;21194;21204;2120,4
634;18;20807;REAL;21212;21222;2122,2
635;9;20816;REAL;21221;21231;2123,1
636;26;20842;REAL;21247;21257;2125,7
637;144;20986;REAL;21391;21401;2140,1
638;119;21105;REAL;21510;21520;2152
639;21;21126;REAL;21531;21541;2154,1
640;27;21153;REAL;21558;21568;2156,8
641;15;21168;REAL;21573;21583;2158,3
642;25;21193;REAL;21598;21608;2160,8
643;34;21227;REAL;21632;21642;2164,2
644;38;21265;REAL;21670;21680;2168
645;33;21298;REAL;21703;21713;2171,3
646;18;21316;REAL;21721;21731;2173,1
647;62;21378;REAL;21783;21793;2179,3
648;16;21394;REAL;21799;21809;2180,9
649;31;21425;REAL;21830;21840;2184
650;39;21464;REAL;21869;21879;2187,9
651;131;21595;REAL;22000;22010;2201
652;7;21602;REAL;22007;22017;2201,7
653;31;21633;REAL;22038;22048;2204,8
654;16;21649;REAL;22054;22064;2206,4
655;12;21661;REAL;22066;22076;2207,6
